"","player_id","player","allowed_pressure_dropbacks","hits_allowed","hurries_allowed","pressures_allowed","sacks_allowed","player_game_count.x","percent_qb_allowed_press","base_dropbacks","blitz_grades_offense","blitz_grades_pass","blitz_grades_run","no_blitz_grades_offense","no_blitz_grades_pass","no_blitz_grades_run","no_pressure_grades_offense","no_pressure_grades_pass","no_pressure_grades_run","pressure_grades_offense","pressure_grades_pass","pressure_grades_run","avg_time_to_throw","avg_ttt_attempts","avg_ttt_sacks","avg_ttt_scrambles","aimed_passes","pass_attempts","bats","big_time_throws","completions","dropbacks","drops","first_downs","hit_as_threw","interceptions","passing_snaps","sacks","scrambles","spikes","thrown_aways","pass_tds","turnover_worthy_plays","pass_yards","grades_hands_fumble","grades_offense","grades_pass","grades_run","pressure_to_sack_rate","qb_rating","sack_percent","twp_rate","completion_percent","ypa","accuracy_percent","avg_depth_of_target","btt_rate","drop_rate","avoided_tackles","breakaway_yards","explosive","fumbles","scramble_yards","rush_tds","rush_yards","yards_after_contact","zone_attempts","attempts.y","breakaway_percent","elusive_rating"
"2177",45993,"Shaun Wilson",NA,NA,NA,NA,NA,NA,NA,2,60.2,71.7,0,58,33.8,0,57.6,46.7,0,61.2,0,0,2.55,2.55,0,0,2,2,0,0,1,2,0,1,0,1,2,0,0,0,0,1,1,4,83.1,67,46.7,70.5,0,56.3,0,50,50,2,50,13.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178",84492,"Sheldon Jones",NA,NA,NA,NA,NA,NA,NA,2,54.6,40.25,0,56.8,0,0,54.75,40.25,0,58.25,0,0,3.6,3.6,0,0,2,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,83.05,56.5,40.25,0,0,19.8,0,50,0,0,0,13.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179",84180,"Shemar Thornton",NA,NA,NA,NA,NA,NA,NA,2,64.1,87.7,0,80.6,74.6,0,78.2,86.6,0,68.9,75.8,0,3.3,3.3,0,0,1,1,0,0,1,1,0,1,0,0,3,0,0,0,0,1,0,3,71.8,77,91.3,0,0,118.8,0,0,100,3,100,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180",61643,"Shi Smith",NA,NA,NA,NA,NA,NA,NA,3,73.8,36.8666666666667,0,70,54.7333333333333,0,78.6666666666667,54.7333333333333,0,54.6666666666667,36.8666666666667,0,3.16666666666667,3.16666666666667,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,76.5,72.7,52.6666666666667,58.2,0,39.6,0,0,0,0,0,10.6666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181",44093,"Sione Tupou",NA,NA,NA,NA,NA,NA,NA,2,54.3,49.45,0,0,0,0,23.5,18.35,0,30.8,31.1,0,1.8,1.8,0,0,2,2,0,0,1,2,0,1,0,1,2,0,0,0,0,0,1,9,60.3,54.3,49.45,0,0,52.1,0,50,50,4.5,50,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182",84089,"Slade Bolden",NA,NA,NA,NA,NA,NA,NA,1,65.2,73.1,0,70.2,0,0,62.8,73.1,0,81.1,0,0,2.1,2.1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,6,69.2,74.3,73.1,69,0,131.3,0,0,100,6,100,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183",17827,"Stephen Hogan",NA,NA,NA,NA,NA,NA,NA,6,65.2,65,0,58.4,58.3,0,62.2,62,0,0,0,0,1.42,1.42,0,0,6,6,0,0,3,6,1,0,0,0,6,0,0,0,0,0,0,18,26.5,46.9,62,44,0,56.3,0,0,50,3,66.7,-0.3,0,25,1,16,2,1,0,0,26,7,0,5,61.5,28
"2184",128385,"Stephen Kotsanlee",NA,NA,NA,NA,NA,NA,NA,2,0,0,0,58.6,60.6,0,58.6,60.6,0,0,0,0,1.9,1.9,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,12,65.9,62.5,60.6,63.9,0,116.7,0,0,100,12,100,-3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185",33541,"Sterling Hofrichter",NA,NA,NA,NA,NA,NA,NA,1,37.3,42.1,0,0,0,0,37.3,42.1,0,0,0,0,2.6,2.6,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,60.3,40.3,42.1,0,0,39.6,0,50,0,0,0,-4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186",48341,"Steven Sims",NA,NA,NA,NA,NA,NA,NA,3,73.3333333333333,16.6333333333333,19.1666666666667,64.6,54.6333333333333,0,65.9666666666667,45.8666666666667,0,69.4,25.4,19.1666666666667,2.95,2.95,0,0,4,4,0,1,1,4,1,1,0,0,6,0,0,0,0,0,0,40,71.9,68.35,66.025,62.725,0,59.4,0,0,25,10,50,20.75,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2187",121805,"Stone Frost",NA,NA,NA,NA,NA,NA,NA,2,0,0,0,60.6,60.4,0,60.6,60.4,0,0,0,0,0.7,0.7,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-4,70.5,86.6,60.4,76.7,0,79.2,0,0,100,-4,100,-4,0,0,2,17,1,0,0,0,29,27,0,7,56.0571428571429,104.742857142857
"2188",33392,"Stone Wilson",NA,NA,NA,NA,NA,NA,NA,1,76.1,75.4,0,0,0,0,76.1,75.4,0,0,0,0,2.6,2.6,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,24,13.4,43.9,75.4,41.4,0,158.3,0,0,100,24,100,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189",24446,"T.J. Millweard",NA,NA,NA,NA,NA,NA,NA,3,40.7333333333333,40.6666666666667,0,48.8666666666667,49.5,0,48.6666666666667,49.0333333333333,0,0,0,0,1.96666666666667,1.96666666666667,0,0,3,3,0,0,1,3,0,0,0,1,3,0,0,0,0,0,1,4,61.3,50,49.0333333333333,0,0,37.5333333333333,0,33.3333333333333,33.3333333333333,1.33333333333333,33.3333333333333,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190",39697,"T.J. Patterson",NA,NA,NA,NA,NA,NA,NA,1,61.1,60.6,0,0,0,0,61.1,60.6,0,0,0,0,1.6,1.6,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,60.3,61.1,60.6,0,0,39.6,0,0,0,0,100,-6,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191",47767,"TJ Rahming",NA,NA,NA,NA,NA,NA,NA,1,63.6,0,0,70.5,50.4,0,68.3,50.4,0,68.2,0,0,3.65,3.65,0,0,2,2,0,1,1,2,0,1,0,0,2,0,0,0,0,1,0,22,63.75,68.6,69.05,50.15,0,98.95,0,0,50,11,50,26,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192",101741,"TJ Sheffield",NA,NA,NA,NA,NA,NA,NA,2,62.8,0,0,55.2,60,0,55.4,0,0,63.6,60,0,3.7,3.7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,39.1,57,60,47.9,0,39.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2193",78919,"Tahj Magee",NA,NA,NA,NA,NA,NA,NA,3,55.0666666666667,0,0,74,24.2,38.2,73.8666666666667,24.2,0,57.5333333333333,0,38.2,4.45,2.25,0,2.2,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,33,67.1,68.3,72.6,59.7,0,118.8,0,0,100,33,100,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2194",77970,"Taj Harris",NA,NA,NA,NA,NA,NA,NA,2,57,48.2,0,59.7,0,0,57.3,48.2,0,61,0,0,3.26666666666667,3.26666666666667,0,0,3,3,0,0,1,3,0,0,0,0,3,0,0,0,0,0,1,4,61.4333333333333,60.3,46.3,45.3333333333333,0,50.7333333333333,0,33.3333333333333,33.3333333333333,1.33333333333333,33.3333333333333,3.66666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2195",84282,"Talik Keaton",NA,NA,NA,NA,NA,NA,NA,2,75.3,0,0,53.9,0,69,57.7,0,0,71.7,0,69,4.3,0,0,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2196",45675,"Taquan Mizzell Sr.",NA,NA,NA,NA,NA,NA,NA,1,63.5,59.4,0,69.6,0,0,71.4,0,0,59.4,59.4,0,4,4,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,68.1,74.1,59.4,71.5,0,39.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2197",130368,"Taron Keith",NA,NA,NA,NA,NA,NA,NA,1,63.8,47.3,0,71.8,0,0,74.1,0,0,59.7,47.3,0,2.6,2.6,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,65,72.1,47.3,66.5,0,39.6,0,0,0,0,0,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2198",57981,"Tavares Thomas",NA,NA,NA,NA,NA,NA,NA,1,67,60.4,0,61.2,0,0,61.8,60.4,0,66.2,0,0,0.7,0.7,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-5,68.2,91.7,60.4,90.1,0,79.2,0,0,100,-5,100,-5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199",78107,"Taye Barber",NA,NA,NA,NA,NA,NA,NA,6,72.2,40,0,69.9,64.5666666666667,0,72.9,68.8666666666667,0,65.4333333333333,55.3666666666667,0,4.175,3.475,3.15,0,3,3,0,0,2,4,0,1,0,0,4,1,0,0,0,0,0,25,73.95,71.95,59.1,29.2,50,88.55,25,0,66.6666666666667,8.33333333333333,66.6666666666667,6.66666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2200",17295,"Teddy Ruben",NA,NA,NA,NA,NA,NA,NA,1,88.3,0,0,73.8,60.4,0,80.3,60.4,0,72.7,0,0,2.9,2.9,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,9,75.3,79.9,60.4,63.2,0,104.2,0,0,100,9,100,-3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201",47726,"Teldrick Morgan",NA,NA,NA,NA,NA,NA,NA,1,58.2,37,0,62.2,0,0,61.5,0,0,58.3,37,0,4.8,4.8,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.3,60.3,37,51.3,0,0,0,100,0,0,0,47,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202",48011,"Temi Alaka",NA,NA,NA,NA,NA,NA,NA,1,67.9,0,0,58.1,76.2,0,64.3,76.2,0,54.8,0,0,4.9,4.9,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,24,72.2,62.4,76.2,0,0,158.3,0,0,100,24,100,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203",61804,"Terrell Bynum",NA,NA,NA,NA,NA,NA,NA,1,71.6,0,64,58.6,0,0,66.7,0,64,58.6,0,0,3.6,0,0,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204",16703,"Terrell Johnson",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,57.1,58.4,0,58.1,58.4,0,57.8,0,0,4.3,4.3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60.3,56.3,58.4,0,0,39.6,0,0,0,0,0,29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205",157634,"Terrell Vaughn",NA,NA,NA,NA,NA,NA,NA,4,58,74.3,57.5,69.4,60.6,0,70,75.4,0,56.6,0,57.5,3.25,3.25,0,0,2,2,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,78.1,67.9,75.4,74.2,0,39.6,0,0,0,0,50,2.5,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2206",47946,"Terry Godwin II",NA,NA,NA,NA,NA,NA,NA,2,75.4,0,0,59.6,24.3,0,69.9,54.1,0,53,24.4,0,3.4,3.4,0,0,2,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,73.9,65.8,24.3,57.9,0,0,0,50,0,0,0,14.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2207",158735,"Tetairoa McMillan",NA,NA,NA,NA,NA,NA,NA,4,61.7,0,0,67.2,74.3,0,68.6,60.4,0,58.6,73.1,0,4.85,4.85,0,0,2,2,0,0,2,2,0,1,0,0,2,0,0,0,0,0,0,8,72.9,66.5,74.3,0,0,83.3,0,0,100,4,100,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2208",123709,"Tez Johnson",NA,NA,NA,NA,NA,NA,NA,4,82.275,36.55,0,68.225,24.25,0,78.85,45.8,0,69.3,15,0,5.03333333333333,5.03333333333333,0,0,2,3,0,0,1,3,0,1,1,1,3,0,0,0,0,1,1,7,54.2666666666667,73.2,56.7,38.5333333333333,0,58.3333333333333,0,33.3333333333333,33.3333333333333,2.33333333333333,50,25.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2209",48148,"Thomas Owens",NA,NA,NA,NA,NA,NA,NA,2,85.4,87.3,0,84,60,0,86.6,87.3,0,82,60,0,5.35,4,6.7,0,1,1,0,1,1,2,0,1,0,0,2,1,0,0,0,1,0,35,22.6,88.6,84.8,0,100,158.3,50,0,100,35,100,35,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2210",47487,"Thomas Sperbeck",NA,NA,NA,NA,NA,NA,NA,9,79.5777777777778,43.8333333333333,0,77.7888888888889,50.9333333333333,31.6,80.7777777777778,71.9111111111111,31.6,75.8,50.6333333333333,0,4.33444444444444,4.17888888888889,0,2.57777777777778,5,7,0,0,5,9,0,4,0,0,9,0,2,0,2,4,0,81,59.0666666666667,82.2222222222222,74.7666666666667,66.1333333333333,0,125.455555555556,0,0,71.4428571428572,11.5714285714286,100,6.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2211",47574,"Tim Crawley",NA,NA,NA,NA,NA,NA,NA,3,67.4,33.6,0,71.1666666666667,18.2666666666667,38.2,72,51.8666666666667,38.2,66.8,0,0,3.93333333333333,3.36666666666667,0,3.46666666666667,2,2,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,77.4,71.9333333333333,51.8666666666667,63.5,0,39.6,0,0,0,0,0,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2212",12486,"Tim DiGiorgio",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,34.6,35.6,0,0,0,0,34.6,35.6,0,3.7,3.7,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,60.3,37.1,35.6,0,0,39.6,0,100,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2213",12185,"Tion Green",NA,NA,NA,NA,NA,NA,NA,1,57.8,0,0,61.8,51.5,0,62.6,51.5,0,55.4,0,0,1.7,1.7,0,0,1,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,1,68.5,78.9,51.5,81,0,118.8,0,0,100,1,100,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2214",9443,"Todd Gurley II",NA,NA,NA,NA,NA,NA,NA,1,62.9,0,0,64.4,76.6,0,64.5,0,0,62.6,76.6,0,2.5,2.5,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,50,89,84.1,76.6,83,0,118.8,0,0,100,50,100,29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2215",47072,"Todd Stafford",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,49.6,49.9,0,49.6,49.9,0,0,0,0,4.4,4.4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60.3,49.6,49.9,0,0,39.6,0,0,0,0,0,37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2216",98200,"Tom Hutton",NA,NA,NA,NA,NA,NA,NA,1,60.6,60.6,0,0,0,0,60.6,60.6,0,0,0,0,2.3,2.3,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,20,60.3,60.6,60.6,0,0,118.8,0,0,100,20,100,-3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2217",100814,"Tommy Heatherly",NA,NA,NA,NA,NA,NA,NA,2,70.7,75.4,0,58.5,57.7,0,67.6,72,0,0,0,0,1.9,1.9,0,0,2,2,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,33,61.8,67.6,72,0,0,118.8,0,0,100,16.5,100,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218",25653,"Tony Nicholson",NA,NA,NA,NA,NA,NA,NA,4,66.45,0,0,64.525,70.675,0,65.125,56.175,0,65.325,14.5,0,3.9475,3.9475,0,0,4,4,0,0,1,4,0,1,0,0,4,0,0,0,0,1,0,7,56.6,65.95,70.675,51.1,0,71.325,0,0,24.975,1.725,24.975,22.975,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219",47985,"Torii Hunter Jr.",NA,NA,NA,NA,NA,NA,NA,1,73.2,0,0,67.3,55.3,0,72.4,55.3,0,63.6,0,0,3.2,3.2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72.7,71.6,55.3,0,0,39.6,0,0,0,0,0,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220",128232,"Tory Horton",NA,NA,NA,NA,NA,NA,NA,9,81.3444444444444,53.3333333333333,57.1555555555556,72.6222222222222,72.2444444444445,0,81.3555555555556,72.2444444444445,0,66.5333333333333,53.3333333333333,57.1555555555556,4.42,3.34,5.2,4.24,3,3,0,0,3,5,0,3,0,0,5,1,1,0,0,0,0,79,81.2,76.92,69.88,51.44,40,118.8,20,0,100,26.3333333333333,100,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221",129481,"Tory Taylor",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,60.6,60.6,0,60.6,60.6,0,0,0,0,1.9,1.9,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,63.7,61.1,60.6,60,0,79.2,0,0,100,3,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222",11104,"Tra Carson",NA,NA,NA,NA,NA,NA,NA,2,59.25,0,0,62.9,59.15,0,62.35,59.15,0,60.95,0,0,3.7,3.7,0,0,2,2,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,28,87,70.15,59.15,70.35,0,79.2,0,0,50,14,50,-4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2223",83738,"Travis Dye",NA,NA,NA,NA,NA,NA,NA,1,49.7,33.8,0,72.8,0,0,60.8,33.8,0,66.2,0,0,3.5,3.5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,61.3,84.3,33.8,85.4,0,39.6,0,100,0,0,0,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224",57185,"Travis Etienne",NA,NA,NA,NA,NA,NA,NA,2,72.6,76.2,0,59.6,60,0,65.3,41.3,0,62.7,0,0,1.75,3.5,0,0,1,1,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,23,63.9,90,41.3,90.9,0,118.8,0,0,100,23,100,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2225",57164,"Travis Levy",NA,NA,NA,NA,NA,NA,NA,1,50.1,0,0,67.1,58.9,0,64.3,58.9,0,54.5,0,0,3.7,3.7,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,25.1,58.1,58.9,52.8,0,39.6,0,0,0,0,0,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2226",122676,"Tre Harris",NA,NA,NA,NA,NA,NA,NA,2,85.2,0,0,70.2,27.5,0,79.8,27.5,0,63.6,0,0,4.3,4.3,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,55.3,77.8,27.5,62.8,0,0,0,100,0,0,0,41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2227",47838,"Tre Tipton",NA,NA,NA,NA,NA,NA,NA,1,68.4,0,0,69.7,72.6,0,69.3,72.6,0,71,0,0,2.5,2.5,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,11,74.2,68.5,72.6,58.4,0,112.5,0,0,100,11,100,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228",52260,"Tre Walker",NA,NA,NA,NA,NA,NA,NA,1,64.7,76.6,0,66.5,0,0,63.7,0,0,71.3,76.6,0,3.4,3.4,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,54,29.6,65.5,76.6,0,0,158.3,0,0,100,54,100,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2229",40351,"Trenard Davis",NA,NA,NA,NA,NA,NA,NA,2,65.35,35.95,0,44,13.75,0,61.15,0,0,46.45,49.7,0,3.35,3.35,0,0,4,4,0,0,2,4,0,2,0,0,4,0,0,0,0,1,1,24,56.325,55.075,69.7,28.95,0,93.25,0,25,50,6,50,20.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2230",48021,"Trent Sherfield",NA,NA,NA,NA,NA,NA,NA,1,55.1,50.4,0,63.9,0,57.8,59.5,50.4,57.8,63.9,0,0,3.2,3.2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.1,61.7,50.4,61.7,0,39.6,0,0,0,0,0,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2231",11932,"Trent Taylor",NA,NA,NA,NA,NA,NA,NA,1,77.1,0,0,85.2,46.8,0,86.3,0,0,74.3,46.8,0,2.9,2.9,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,38.5,86.7,46.8,0,0,39.6,0,0,0,0,0,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2232",40389,"Trent Wessel",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,61.1,61,0,61.1,61,0,0,0,0,1.9,1.9,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6,13.4,38.5,61,45.6,0,91.7,0,0,100,6,100,-3,0,0,0,0,0,1,0,0,0,2,1,3,0,0
"2233",98811,"Trent Whittemore",NA,NA,NA,NA,NA,NA,NA,3,60.9,0,0,60,81.7,0,60.6,89.1,0,59.7,54.8,0,3.43,3.43,0,0,3,3,0,0,3,3,0,3,0,0,4,0,0,0,0,2,0,41,69.9,60.5,81.7,0,0,158.3,0,0,100,13.7,100,11.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234",17604,"Tres Houston",NA,NA,NA,NA,NA,NA,NA,5,73.22,0,0,69.02,56.88,0,71.32,57.6,0,67.28,36,0,4.058,4.058,0,0,4,5,0,0,3,5,0,1,0,0,5,0,0,0,1,1,0,88,62.2,70.72,56.88,0,0,101.24,0,0,59.98,17.6,75,9.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235",98357,"Trevor Bycznski",NA,NA,NA,NA,NA,NA,NA,2,40.75,41.25,0,0,0,0,27.4,27.65,0,13.35,13.6,0,2.5,2.5,0,0,2,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,60.3,40.4,41.25,0,0,19.8,0,50,0,0,0,10.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236",97287,"Trevor Wilson",NA,NA,NA,NA,NA,NA,NA,1,65.7,37.9,0,62.5,0,0,68.1,37.9,0,52.5,0,0,4.9,4.9,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,74.2,63.9,37.9,61.7,0,39.6,0,100,0,0,0,29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237",38276,"Trey Quinn",NA,NA,NA,NA,NA,NA,NA,2,79.8,26.8,0,89.3,87.7,0,90.2,87.7,0,74.1,26.8,0,3.1,3.1,0,0,2,2,0,1,1,2,0,1,0,1,2,0,0,0,0,0,1,34,79.8,89.8,46,59,0,56.3,0,50,50,17,50,19.5,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2238",57372,"Trey Sermon",NA,NA,NA,NA,NA,NA,NA,1,62.7,0,0,66.5,76.2,0,64.8,0,0,66,76.2,0,5,1.8,0,3.2,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,42,88.2,81.5,76.2,81.8,0,118.8,0,0,100,42,100,26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2239",39874,"Trey Tinsley",NA,NA,NA,NA,NA,NA,NA,6,58.9,58.9,0,79.4,78.8,0,76.4,75.9,0,0,0,0,2.046,2.046,0,0,14,15,1,0,9,15,1,6,0,0,15,0,0,0,0,2,0,78,37.2,48.48,68.22,60,0,112.5,0,0,60,5.2,71.4428571428571,4.83571428571428,0,11.8928571428571,0,0,0,0,0,0,-4,0,0,1,0,0
"2240",33238,"Treyvon Green",NA,NA,NA,NA,NA,NA,NA,2,65.6,0,0,59.7,62.7,0,60.1,62.7,0,64.2,0,0,2.8,2.8,0,0,2,2,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,13,78.1,64,62.7,63.1,0,93.8,0,0,100,6.5,100,-2.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2241",41247,"Trishton Jackson",NA,NA,NA,NA,NA,NA,NA,3,63.7333333333333,40,0,68.6,20.1333333333333,38.2,69.9666666666667,20.1333333333333,0,60.4,40,38.2,4.83333333333333,1.13333333333333,3.13333333333333,4.26666666666667,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,68.6,55.4,60.4,0,0,87.5,0,0,100,5,100,-5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
